input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,content_type,tls_subject_org_,tls_self_signed,csp_domains_,final_url
tor243-283-grc.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor243-283-grc.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor243-283-grc.production.curve.app,cloudfront,443,https://tor243-283-grc.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:ea00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor260-313-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor260-313-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor260-313-pda.production.curve.app,cloudfront,443,https://tor260-313-pda.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor262-313-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor262-313-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor262-313-pda.production.curve.app,cloudfront,443,https://tor262-313-pda.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor281-427-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor281-427-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor281-427-pda.production.curve.app,cloudfront,443,https://tor281-427-pda.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:c600:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor292-357-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor292-357-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor292-357-pda.production.curve.app,cloudfront,443,https://tor292-357-pda.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor314-351-pdb.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor314-351-pdb.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor314-351-pdb.production.curve.app,cloudfront,443,https://tor314-351-pdb.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor320-400-pdc.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor320-400-pdc.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor320-400-pdc.production.curve.app,cloudfront,443,https://tor320-400-pdc.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:b000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor363-492-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor363-492-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor363-492-pda.production.curve.app,cloudfront,443,https://tor363-492-pda.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:f000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor369-443-grc.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor369-443-grc.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor369-443-grc.production.curve.app,cloudfront,443,https://tor369-443-grc.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:4a00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor392-445-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor392-445-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor392-445-pda.production.curve.app,cloudfront,443,https://tor392-445-pda.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor404-464-pdb.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor404-464-pdb.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor404-464-pdb.production.curve.app,cloudfront,443,https://tor404-464-pdb.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor411-501-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor411-501-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor411-501-pda.production.curve.app,cloudfront,443,https://tor411-501-pda.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:1400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor71-87-grc.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor71-87-grc.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor71-87-grc.production.curve.app,cloudfront,443,https://tor71-87-grc.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:f000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor76-96-pdd.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor76-96-pdd.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor76-96-pdd.production.curve.app,cloudfront,443,https://tor76-96-pdd.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:de00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor79-116-pdb.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor79-116-pdb.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor79-116-pdb.production.curve.app,cloudfront,443,https://tor79-116-pdb.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:3e00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor84-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor84-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor84-pda.production.curve.app,cloudfront,443,https://tor84-pda.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor85-129-pdb.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor85-129-pdb.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor85-129-pdb.production.curve.app,cloudfront,443,https://tor85-129-pdb.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251::d856:9bc0:93a1,Envoy,1,False,True,,,,,,
tor96-136-grc.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,tor96-136-grc.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,tor96-136-grc.production.curve.app,cloudfront,443,https://tor96-136-grc.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:ce00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
ui.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,ui.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,ui.production.curve.app,cloudfront,443,https://ui.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:cc00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
uk.cardlytics.curve.app,,404,21,AS16509,AS16509,Unknown,54.248.0.0/13,uk.cardlytics.curve.app,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-07T08:37:19Z,2024-04-06T08:37:19Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,042bbe00195663a491ae1499813fb2e0,aaff9928502d0b68bc099c7f7534a93e4c43ff04288566aebe3cf26f417a447b,,ctls,uk.cardlytics.curve.app,,443,https://uk.cardlytics.curve.app:443,https,,GET,54.247.101.237,/,-1669793162,54.154.237.34,HSTS,1,False,,True,text/plain,Acme Co,True,,
updatedocker-clients.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,updatedocker-clients.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,updatedocker-clients.production.curve.app,cloudfront,443,https://updatedocker-clients.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:9800:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
upload-new-vip-svnusers.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,upload-new-vip-svnusers.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,upload-new-vip-svnusers.production.curve.app,cloudfront,443,https://upload-new-vip-svnusers.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
uploadnewauthteamregister.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,uploadnewauthteamregister.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,uploadnewauthteamregister.production.curve.app,cloudfront,443,https://uploadnewauthteamregister.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
uploads-alt-acc-backupsauth-antiviruspre.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,uploads-alt-acc-backupsauth-antiviruspre.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,uploads-alt-acc-backupsauth-antiviruspre.production.curve.app,cloudfront,443,https://uploads-alt-acc-backupsauth-antiviruspre.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:6200:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
uploadseurope-us.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,uploadseurope-us.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,uploadseurope-us.production.curve.app,cloudfront,443,https://uploadseurope-us.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
uploaduploads-temp-wwwm-exchangedns.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,uploaduploads-temp-wwwm-exchangedns.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,uploaduploads-temp-wwwm-exchangedns.production.curve.app,cloudfront,443,https://uploaduploads-temp-wwwm-exchangedns.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
us-west-2.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,us-west-2.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,us-west-2.production.curve.app,cloudfront,443,https://us-west-2.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7600:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
user-o36.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,user-o36.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,user-o36.production.curve.app,cloudfront,443,https://user-o36.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:de00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
useradmin10.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,useradmin10.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,useradmin10.production.curve.app,cloudfront,443,https://useradmin10.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
usersexampledefaultproduction.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,usersexampledefaultproduction.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,usersexampledefaultproduction.production.curve.app,cloudfront,443,https://usersexampledefaultproduction.production.curve.app:443,https,envoy,GET,13.32.99.33,/,-1840324437,2600:9000:2251:de00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
userspr-live.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,userspr-live.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,userspr-live.production.curve.app,cloudfront,443,https://userspr-live.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:cc00:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
userusersuser.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,userusersuser.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,userusersuser.production.curve.app,cloudfront,443,https://userusersuser.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:1400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
usw10-177-pdb.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,usw10-177-pdb.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,usw10-177-pdb.production.curve.app,cloudfront,443,https://usw10-177-pdb.production.curve.app:443,https,envoy,GET,13.32.99.48,/,-1840324437,2600:9000:2251:6400:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
usw14-97-pda.production.curve.app,,404,,AS0,Not routed,None,13.32.100.0/23,usw14-97-pda.production.curve.app,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-02-21T23:59:59Z,CN=*.production.curve.app,*.production.curve.app,*.production.curve.app,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9b3b7ec6c58dfcc2ade6d67baeaf88e,59dbac718cfc00169d4f54cad054b3e2804ed6252bf7017162b8a7cc31385696,True,ctls,usw14-97-pda.production.curve.app,cloudfront,443,https://usw14-97-pda.production.curve.app:443,https,envoy,GET,13.32.99.9,/,-1840324437,2600:9000:2251:7000:0:d856:9bc0:93a1,Envoy,1,False,True,,,,,,
