input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,tech_,lines,failed,cdn_name,webserver,cdn,final_url,chain_status_codes_,csp_domains_,tls_mismatched,tls_wildcard_certificate,tls_self_signed
myrewards.jpmorganchase.com,401 Unauthorized,401,381,myrewards.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-30T07:45:10Z,2024-04-29T07:45:10Z,"CN=myrewards.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",myrewards.jpmorganchase.com,JPMorgan Chase and Co.,myrewards-new-prod.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",8f5eaf49c0952a748c3991c32adf17fb,aa2d5f9be00a58238185afd8da620deb33b2ece623ef2dd5ceafe6a55a922870,ctls,myrewards.jpmorganchase.com,443,https://myrewards.jpmorganchase.com:443,https,text/html,GET,159.53.83.16,/,-230353730,HSTS,13,False,,,,https://myrewards.jpmorganchase.com/myrewards/,401,,,,
mytechub.jpmorganchase.com,myTecHUB,200,4143,mytechub.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-14T05:33:53Z,2023-06-14T05:33:53Z,"CN=mytechub.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",mytechub.jpmorganchase.com,JPMorgan Chase and Co.,mytechub.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",2163b5c1ba06b540a49782e551ec534d,524d3fb77da22f7dd72e5cdc1653d92e3084bb9ae37b6d414921a602bf45ce9f,ctls,mytechub.jpmorganchase.com,443,https://mytechub.jpmorganchase.com:443,https,text/html,GET,159.53.76.220,/,-538680370,Microsoft ASP.NET,90,False,,,,,,,,,
news.jpmorganchase.com,JPMorgan Chase & Co.,200,122571,www.jpmorganchase.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-09T20:29:02Z,2024-01-09T20:29:02Z,"CN=www.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.jpmorganchase.com,JPMorgan Chase and Co.,jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",3e40c22b2aec4ee12d2e50a6f19f8e7d,b535986a6f94f54c20eec77282a5eddadcb5f85dbfbb8b9d6530aaae2381cf56,ctls,www.jpmorganchase.com,443,https://news.jpmorganchase.com:443,https,text/html,GET,170.148.209.234,/,-89985823,Java,4538,False,,,,https://www.jpmorganchase.com/,200,,,,
nlssearch.chase.com,HTTP Status 404 – Not Found,404,915,nlssearch.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-21T08:59:55Z,2023-09-21T08:59:55Z,"CN=nlssearch.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",nlssearch.chase.com,JPMorgan Chase and Co.,nlssearch.jpmchase.net,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",90f0f7a070aa8f1a90c6096be23836d9,73347bf2fb8edc3c461c6147dec69aa661df0fbd742352aa5f73bae817d8a8fa,ctls,nlssearch.chase.com,443,https://nlssearch.chase.com:443,https,text/html,GET,159.53.98.10,/,-230353730,,1,False,,,,,,,,,
notice-emp-aws-prod.jpmorganchase.com,JPMorgan Chase Login,200,2619,authe-ent.jpmorgan.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-25T01:27:33Z,2024-02-25T01:27:33Z,"CN=authe-ent.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",authe-ent.jpmorgan.com,JPMorgan Chase and Co.,authe-ent.gslbjpmchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",96807bac0b4ce1d7f54b8e2a345b4989,2b0d0eff35a21866993c65a0c7e1a0673c8fe082f998e23c8a49a33f19d17d33,ctls,authe-ent.jpmorgan.com,443,https://notice-emp-aws-prod.jpmorganchase.com:443,https,text/html,GET,34.204.27.20,/,1123844479,HSTS,53,False,,,,https://authe-ent.jpmorgan.com/as/authorization.oauth2?resource=JPMC:URI:RS-56737-UserArea-PROD&client_id=A_JPMC_CT_GDPRNOTICE_PROD_111925&redirect_uri=https://notice-emp-aws-prod.jpmorganchase.com/api/adfs/login&response_type=code&response_mode=query&scope=openid%20naw&state=UU1yUGs0SzJJcFhId1RrOHNURmNiYWpIWEZRbm03YnB6SXdyU1QxSlhQcjc1cmhodWNGalBEd25JUnlWaFVRUjdUbEFFUHltU1Z1Y0V6ajNxQTNEK2FCeDdHQ0Q3N0xjSXJINVBVNmJEYmJEeW1ZWEZndFo0cUpnTUgzR1RrdFl4S09ja2lIOTJXNU4veVpYbFhCT3kxNmcvWXBFbG1ZRE9QM0JtUmxMZlFINkxXdUZzcWhxSExzaThESnB2MkoxeVM1OHFxSXh2UlNzdyt4aEV1dUE4S3ByUU44YlE0ZUlLcXU1cTB4TExOTngwKzBFWDRLaExKcnZLbFU0bWRyZ3hvNHFNZXZsWmdLcUNqd3lQeHVmdWxXT3RFUHd3MEloQ3V2TGloUlZvbjA9&X-JPM-SEAL-ID=84116&aud=JPMC:URI:RS-56737-UserArea-PROD&lob=ct&code_challenge=7aokNpz_3FBXsbWSt0lfU_wJL6sa6oTs79CgXzsFBQs&code_challenge_method=S256,200,https://*.pncbank.com,,,
notice-emp-aws-uat.jpmorganchase.com,JPMorgan Chase Login,200,2635,authe-ent-uat.jpmorgan.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:15:25Z,2024-04-12T00:15:25Z,"CN=authe-ent-uat.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",authe-ent-uat.jpmorgan.com,JPMorgan Chase and Co.,authe-ent-uat.gslbjpmchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",5b051db55675a8cfbe46c2c76a380505,bb05149f9d7dbc6e7764f120dc34c81752d9f8e6784f987d0add8dffc449b1fc,ctls,authe-ent-uat.jpmorgan.com,443,https://notice-emp-aws-uat.jpmorganchase.com:443,https,text/html,GET,34.197.1.57,/,320477955,HSTS,53,False,,,,https://authe-ent-uat.jpmorgan.com/as/authorization.oauth2?resource=JPMC:URI:RS-07991-UserArea-UAT&client_id=A_JPMC_CT_GDPRAFFIRMUIEXTERNAL_UAT_111925&redirect_uri=https://notice-emp-aws-uat.jpmorganchase.com/api/adfs/login&response_type=code&response_mode=query&scope=openid%20naw&state=K1A3ZWFnV1l5SnEyTFpSK04zUU5kSk9RbGpLa3NSMjdMS0hubU1WYjhibGhLRDlIUTJ6Yzg5cGxISXVOa20zY293TjYvRCs3M1ZrS2hLc3NhaHpZYkJ1YUQxdmlSSjVQcmdodXM4clRvUlRQT2RCSmI4aTd1YzNkdXFuSVRvNHBKbmY3a3VIaTh4ZWpUaFFZamdtbHIrZm9KNkwvaklob3NIS2VISENESUhiQXdtNkc3QXd3Z3BaSUdBV0g3bCs4c3pNNFdJTGxmVlk0RkV2VmIxeDlSVHJ6YUNCc0V4WXNZS2g4NW5WMXhiQlJLZHhJTHgwTTF5N0N4WktCbTV4cWIvbGEvOXZCVnJjSDRpVlV3dnAySGsvbVp3UWk1Uzhta3AwU1BvWHNRMmc9&X-JPM-SEAL-ID=84116&aud=JPMC:URI:RS-07991-UserArea-UAT&lob=ct&code_challenge=S40xIhQ8VPPQsebCMYJfIUd7jE34IwYAUPQFYIsORp8&code_challenge_method=S256,200,https://treasury*.pncint.net,,,
notice-emp.jpmorganchase.com,JPMorgan Chase Login,200,2619,authe-ent.jpmorgan.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-25T01:27:33Z,2024-02-25T01:27:33Z,"CN=authe-ent.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",authe-ent.jpmorgan.com,JPMorgan Chase and Co.,authe-ent.gslbjpmchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",96807bac0b4ce1d7f54b8e2a345b4989,2b0d0eff35a21866993c65a0c7e1a0673c8fe082f998e23c8a49a33f19d17d33,ctls,authe-ent.jpmorgan.com,443,https://notice-emp.jpmorganchase.com:443,https,text/html,GET,34.225.117.175,/,-1682292139,HSTS,53,False,,,,https://authe-ent.jpmorgan.com/as/authorization.oauth2?resource=JPMC:URI:RS-56737-UserArea-PROD&client_id=A_JPMC_CT_GDPRNOTICE_PROD_111925&redirect_uri=https://notice-emp.jpmorganchase.com/api/adfs/login&response_type=code&response_mode=query&scope=openid%20naw&state=TXE4VlgyaWZWWTBBeWFOcG5XQWQ4NkZLTEhXQzJtMjF3ZFR6QzU4R0pNSTNMVG40YW1McnJhOTNyYnBaUnBUOUlUZFNkRkdHci8zeDBNaFRWN3h0dlV3enVyY3NiaDBuWTNjVGhRNjRYRy9KcDU3clZtVU92UTRIMnQ3bWtpY0wra2hldlhmYWU5RjVubnYxcXVvWTVnRDVWSWV4S0o5Q1dYYUQ1U3IyOEFDMnZzUFRORFRvUlhoTXh1VHBVd0ZtdkxMYlBVVXJtUlhnYnNnRnFHRXF0cTlpYnlaNmMxWGg3SXRpL1g5Uis4RFJSQ1MwQjdMNGZITzlvdFFOcUh3RjNDYWFUekgyN0VEeC9xV0pZMHpKcUE9PQ%3D%3D&X-JPM-SEAL-ID=84116&aud=JPMC:URI:RS-56737-UserArea-PROD&lob=ct&code_challenge=KJvHQwCH-AxPY0nKmzj_RUBPj73D_dev1Ie6h491Awo&code_challenge_method=S256,200,https://*.pncbank.com,,,
onboarding.chase.com,Client Onboarding,200,1613,onboarding.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T10:36:08Z,2023-07-28T10:36:08Z,"CN=onboarding.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",onboarding.chase.com,JPMorgan Chase and Co.,techstars.jpmorgan.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",0e889a613e0f5cf9031606ab6b2dbcd4,f7433c4af05da6f5358247227a6232d5daf82ec3eb3f7c06dd43a44487729dad,ctls,onboarding.chase.com,443,https://onboarding.chase.com:443,https,text/html,GET,159.53.85.178,/,-1621297569,HSTS,1,False,,,,,,,,,
onlineforms-prodext.jpmorganchase.com,Apache,200,193,onlineforms-prodext.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-27T09:09:53Z,2024-04-26T09:09:53Z,"CN=onlineforms-prodext.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",onlineforms-prodext.jpmorganchase.com,JPMorgan Chase and Co.,onlineforms-sjc.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",ef84dc83e5bd9aaae55777f73785294c,ac029c467ab4ce5dab84215529b15310c46087885bbab675d93465f8e8132336,ctls,onlineforms-prodext.jpmorganchase.com,443,https://onlineforms-prodext.jpmorganchase.com:443,https,text/html,GET,159.53.76.252,/,-780928015,HSTS,10,False,,,,,,URL=https://onlineforms.jpmorganchase.com/online-forms/beneficiary-forms/login.csf,,,
onlineforms-uatext.jpmorganchase.com,Request Denied,403,14196,onlineforms-uatext.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T08:19:53Z,2024-02-24T08:19:53Z,"CN=onlineforms-uatext.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",onlineforms-uatext.jpmorganchase.com,JPMorgan Chase and Co.,onlineforms-uatext.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",7e6b593c60c1f7007c0ea4acc53121f8,f837720c739b9e752289a5e89cf875087ba6925dd60ced8d62e30778659157ca,ctls,onlineforms-uatext.jpmorganchase.com,443,https://onlineforms-uatext.jpmorganchase.com:443,https,text/html,GET,159.53.53.87,/,-780928015,,145,False,,,,,,,,,
ordertopay.jpmorganchase.com,Commercial Banking & Financial Services | JPMorgan Chase,200,133632,www.jpmorgan.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-09T20:29:16Z,2024-01-09T20:29:15Z,"CN=www.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.jpmorgan.com,JPMorgan Chase and Co.,jpmorgan.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",9318d7aed5b1a61fa3bdf88a290d4785,596469ea75ef043ce7e4cb899782de49e8db078f26b7cb6cc5aedd4013117bef,ctls,www.jpmorgan.com,443,https://ordertopay.jpmorganchase.com:443,https,text/html,GET,159.53.34.8,/,-1307590624,Java,5312,False,,,,https://www.jpmorgan.com/commercial-banking,200,,,,
otp-app-emea.jpmorganchase.com,Commercial Banking & Financial Services | JPMorgan Chase,200,133632,www.jpmorgan.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-09T20:29:16Z,2024-01-09T20:29:15Z,"CN=www.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.jpmorgan.com,JPMorgan Chase and Co.,jpmorgan.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",9318d7aed5b1a61fa3bdf88a290d4785,596469ea75ef043ce7e4cb899782de49e8db078f26b7cb6cc5aedd4013117bef,ctls,www.jpmorgan.com,443,https://otp-app-emea.jpmorganchase.com:443,https,text/html,GET,170.148.240.202,/,-1702391064,Java,5312,False,,,,https://www.jpmorgan.com/commercial-banking,200,,,,
otp-app.jpmorganchase.com,Commercial Banking & Financial Services | JPMorgan Chase,200,133632,www.jpmorgan.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-09T20:29:16Z,2024-01-09T20:29:15Z,"CN=www.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.jpmorgan.com,JPMorgan Chase and Co.,jpmorgan.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",9318d7aed5b1a61fa3bdf88a290d4785,596469ea75ef043ce7e4cb899782de49e8db078f26b7cb6cc5aedd4013117bef,ctls,www.jpmorgan.com,443,https://otp-app.jpmorganchase.com:443,https,text/html,GET,170.148.209.234,/,,Java,5312,False,,,,https://www.jpmorgan.com/commercial-banking,200,,,,
otp-csc-https.jpmorganchase.com,Commercial Banking & Financial Services | JPMorgan Chase,200,133632,www.jpmorgan.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-09T20:29:16Z,2024-01-09T20:29:15Z,"CN=www.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.jpmorgan.com,JPMorgan Chase and Co.,jpmorgan.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",9318d7aed5b1a61fa3bdf88a290d4785,596469ea75ef043ce7e4cb899782de49e8db078f26b7cb6cc5aedd4013117bef,ctls,www.jpmorgan.com,443,https://otp-csc-https.jpmorganchase.com:443,https,text/html,GET,170.148.240.202,/,,Java,5312,False,,,,https://www.jpmorgan.com/commercial-banking,200,,,,
otp-csc.jpmorganchase.com,Commercial Banking & Financial Services | JPMorgan Chase,200,133632,www.jpmorgan.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-09T20:29:16Z,2024-01-09T20:29:15Z,"CN=www.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.jpmorgan.com,JPMorgan Chase and Co.,jpmorgan.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",9318d7aed5b1a61fa3bdf88a290d4785,596469ea75ef043ce7e4cb899782de49e8db078f26b7cb6cc5aedd4013117bef,ctls,www.jpmorgan.com,443,https://otp-csc.jpmorganchase.com:443,https,text/html,GET,159.53.34.8,/,-1355836917,Java,5312,False,,,,https://www.jpmorgan.com/commercial-banking,200,,,,
otp-csr-emea.jpmorganchase.com,Commercial Banking & Financial Services | JPMorgan Chase,200,133632,www.jpmorgan.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-09T20:29:16Z,2024-01-09T20:29:15Z,"CN=www.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.jpmorgan.com,JPMorgan Chase and Co.,jpmorgan.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",9318d7aed5b1a61fa3bdf88a290d4785,596469ea75ef043ce7e4cb899782de49e8db078f26b7cb6cc5aedd4013117bef,ctls,www.jpmorgan.com,443,https://otp-csr-emea.jpmorganchase.com:443,https,text/html,GET,170.148.240.202,/,,Java,5312,False,,,,https://www.jpmorgan.com/commercial-banking,200,,,,
otp-csr-ro.jpmorganchase.com,Commercial Banking & Financial Services | JPMorgan Chase,200,133632,www.jpmorgan.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-09T20:29:16Z,2024-01-09T20:29:15Z,"CN=www.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.jpmorgan.com,JPMorgan Chase and Co.,jpmorgan.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",9318d7aed5b1a61fa3bdf88a290d4785,596469ea75ef043ce7e4cb899782de49e8db078f26b7cb6cc5aedd4013117bef,ctls,www.jpmorgan.com,443,https://otp-csr-ro.jpmorganchase.com:443,https,text/html,GET,170.148.240.202,/,,Java,5312,False,,,,https://www.jpmorgan.com/commercial-banking,200,,,,
otp-emea.jpmorganchase.com,Commercial Banking & Financial Services | JPMorgan Chase,200,133632,www.jpmorgan.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-09T20:29:16Z,2024-01-09T20:29:15Z,"CN=www.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.jpmorgan.com,JPMorgan Chase and Co.,jpmorgan.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",9318d7aed5b1a61fa3bdf88a290d4785,596469ea75ef043ce7e4cb899782de49e8db078f26b7cb6cc5aedd4013117bef,ctls,www.jpmorgan.com,443,https://otp-emea.jpmorganchase.com:443,https,text/html,GET,170.148.209.234,/,,Java,5312,False,,,,https://www.jpmorgan.com/commercial-banking,200,,,,
