input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,tech_,lines,cdn
server20.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,server20.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,server20.atlassian.net,443,https://server20.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
server30.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,server30.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,server30.atlassian.net,443,https://server30.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
server40.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,server40.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,server40.atlassian.net,443,https://server40.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
shop.atlassian.com,Atlassian Team Supply Co. Store | store-select,,45718,shop.atlassian.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,"CN=shop.atlassian.com, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",shop.atlassian.com,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,shop.atlassian.com,443,https://shop.atlassian.com:443,https,fbs,text/html,GET,151.139.128.10,PHP,650,
shopify-1.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,shopify-1.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,shopify-1.atlassian.net,443,https://shopify-1.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
siwuerthphoenix.atlassian.net,Projects - JIRA,,642810,siwuerthphoenix.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,siwuerthphoenix.atlassian.net,80,http://siwuerthphoenix.atlassian.net:80,http,AtlassianEdge,text/html,GET,185.166.143.38,Java,5902,
slack.atlassian.com,Atlassian + Slack | Atlassian,,132496,www.atlassian.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-05-10T00:00:00Z,"CN=*.atlassian.com, O=Atlassian Pty Ltd, L=Sydney, ST=New South Wales, C=AU",*.atlassian.com,Atlassian Pty Ltd,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,ctls,www.atlassian.com,443,https://slack.atlassian.com:443,https,AtlassianEdge,text/html,GET,185.166.143.31,HSTS,5,
smtp10.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,smtp10.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,smtp10.atlassian.net,443,https://smtp10.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
smtp2.181.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,smtp2.181.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,smtp2.181.atlassian.net,443,https://smtp2.181.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.37,HSTS,52,
srv20.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,srv20.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,srv20.atlassian.net,443,https://srv20.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
staging-.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,staging-.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,staging-.atlassian.net,443,https://staging-.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
stalin.1983.atlassian.net,Atlassian Cloud Notifications - Page Unavailable,,2676,stalin.1983.atlassian.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,"CN=*.atlassian.net, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,"Atlassian, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stalin.1983.atlassian.net,443,https://stalin.1983.atlassian.net:443,https,AtlassianEdge,text/html,GET,185.166.143.38,HSTS,52,
start.stg.atlassian.com,Atlassian,,3577,start.stg.atlassian.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,CN=*.staging.atl-paas.net,*.staging.atl-paas.net,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,start.stg.atlassian.com,443,https://start.stg.atlassian.com:443,https,AmazonS3,text/html,GET,13.32.121.66,Amazon Web Services,26,True
status-accuweatherforbusi-251273ee-b81e-431e-9d02-8c15b9062538.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-accuweatherforbusi-251273ee-b81e-431e-9d02-8c15b9062538.saas.atlassian.com:80,http,CloudFront,text/html,GET,65.9.66.39,Amazon Web Services,20,True
status-actionlife-com-f3931fad-0385-4233-b788-aa9ae6509bd8.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-actionlife-com-f3931fad-0385-4233-b788-aa9ae6509bd8.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.147.41,Amazon Web Services,20,True
status-alexishr-com-ddc96cd9-eb58-471a-a5d5-a426da671330.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-alexishr-com-ddc96cd9-eb58-471a-a5d5-a426da671330.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.112.23,Amazon Web Services,20,True
status-along-org-3f6936ff-3cc9-4d0c-a123-b8982e65c9e8.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-along-org-3f6936ff-3cc9-4d0c-a123-b8982e65c9e8.saas.atlassian.com:80,http,CloudFront,text/html,GET,143.204.215.90,Amazon Web Services,20,True
status-app-obi-de-1abae42b-a3cb-4bae-ba80-12eb02c75e37.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-app-obi-de-1abae42b-a3cb-4bae-ba80-12eb02c75e37.saas.atlassian.com:80,http,CloudFront,text/html,GET,13.32.27.116,Amazon Web Services,20,True
status-arrownet-uk-b3b1236c-af3b-44e4-b70c-497125001fa1.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-arrownet-uk-b3b1236c-af3b-44e4-b70c-497125001fa1.saas.atlassian.com:80,http,CloudFront,text/html,GET,13.32.121.106,Amazon Web Services,20,True
status-asaas-com-63603f69-c20c-43ec-bc4c-712341220d98.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-asaas-com-63603f69-c20c-43ec-bc4c-712341220d98.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.97.84,Amazon Web Services,20,True
status-bakkal-us-fd086644-5130-4fa2-8760-33a3ca198c66.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-bakkal-us-fd086644-5130-4fa2-8760-33a3ca198c66.saas.atlassian.com:80,http,CloudFront,text/html,GET,52.222.214.101,Amazon Web Services,20,True
status-bic-com-3b37b6e9-b2e7-4cd1-b4e8-13fb4afb5257.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-bic-com-3b37b6e9-b2e7-4cd1-b4e8-13fb4afb5257.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.122.84,Amazon Web Services,20,True
status-bitwala-com-fa27b233-9a5f-4ace-ae7f-eaa6d03b486a.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-bitwala-com-fa27b233-9a5f-4ace-ae7f-eaa6d03b486a.saas.atlassian.com:80,http,CloudFront,text/html,GET,108.138.199.70,Amazon Web Services,20,True
status-bluevolt-com-ef22e50c-8269-4002-a81d-268b65a2dede.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-bluevolt-com-ef22e50c-8269-4002-a81d-268b65a2dede.saas.atlassian.com:80,http,CloudFront,text/html,GET,108.138.17.4,Amazon Web Services,20,True
status-brandwatch-com-b748950f-df45-431f-80c7-60262f91f359.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-brandwatch-com-b748950f-df45-431f-80c7-60262f91f359.saas.atlassian.com:80,http,CloudFront,text/html,GET,13.224.189.83,Amazon Web Services,20,True
status-brascloud-com-br-761e79cd-6f67-410d-b9e3-029422ac9eef.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-brascloud-com-br-761e79cd-6f67-410d-b9e3-029422ac9eef.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.147.37,Amazon Web Services,20,True
status-bravomedia-se-9bf2d441-ab47-4f1a-bc27-acbf64932fda.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-bravomedia-se-9bf2d441-ab47-4f1a-bc27-acbf64932fda.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.112.86,Amazon Web Services,20,True
status-certain-com-d15f1f31-8eb1-4bbf-b8fc-6139c29d8d38.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-certain-com-d15f1f31-8eb1-4bbf-b8fc-6139c29d8d38.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.97.92,Amazon Web Services,20,True
status-cesium-com-ee19d6d2-73e4-4785-a44e-0bf0e698ad59.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-cesium-com-ee19d6d2-73e4-4785-a44e-0bf0e698ad59.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.147.28,Amazon Web Services,20,True
status-checkwriters-com-d6d45773-0cc1-483e-aaef-d76b48f65475.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-checkwriters-com-d6d45773-0cc1-483e-aaef-d76b48f65475.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.97.63,Amazon Web Services,20,True
status-clerk-io-6b2cb086-f2fe-4906-aff9-00f979f55888.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-clerk-io-6b2cb086-f2fe-4906-aff9-00f979f55888.saas.atlassian.com:80,http,CloudFront,text/html,GET,108.138.7.87,Amazon Web Services,20,True
status-clinicarx-com-br-d7903dd0-b37e-429a-a9a4-bc8a4cd61b5c.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-clinicarx-com-br-d7903dd0-b37e-429a-a9a4-bc8a4cd61b5c.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.122.69,Amazon Web Services,20,True
status-colemanrg-com-89f1508e-c009-4625-bb45-04db8206eb6e.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-colemanrg-com-89f1508e-c009-4625-bb45-04db8206eb6e.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.122.17,Amazon Web Services,20,True
status-covalent-io-609d9740-7641-4019-a117-bcfc48153265.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-covalent-io-609d9740-7641-4019-a117-bcfc48153265.saas.atlassian.com:80,http,CloudFront,text/html,GET,108.138.17.63,Amazon Web Services,20,True
status-csipay-com-fb8e7ac1-da8d-4efa-b005-806d1f089bb5.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-csipay-com-fb8e7ac1-da8d-4efa-b005-806d1f089bb5.saas.atlassian.com:80,http,CloudFront,text/html,GET,108.138.17.77,Amazon Web Services,20,True
status-delinea-com-24d2c9f8-864a-4822-8ba8-26a590910646.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-delinea-com-24d2c9f8-864a-4822-8ba8-26a590910646.saas.atlassian.com:80,http,CloudFront,text/html,GET,13.225.78.79,Amazon Web Services,20,True
status-delt-ai-c3e5c800-3978-43bb-8b4a-acb3f45aec26.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-delt-ai-c3e5c800-3978-43bb-8b4a-acb3f45aec26.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.112.40,Amazon Web Services,20,True
status-doodly-com-eb1a1604-865f-464f-9faf-f9157ecf65bb.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-doodly-com-eb1a1604-865f-464f-9faf-f9157ecf65bb.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.122.51,Amazon Web Services,20,True
status-eagle-yuzer-com-br-17225a57-8c14-4611-89a2-6d840f5f8ebf.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-eagle-yuzer-com-br-17225a57-8c14-4611-89a2-6d840f5f8ebf.saas.atlassian.com:80,http,CloudFront,text/html,GET,65.9.66.56,Amazon Web Services,20,True
status-einblick-ai-723a4b4e-d984-4cc6-ac6c-ad4c7aa3e48a.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-einblick-ai-723a4b4e-d984-4cc6-ac6c-ad4c7aa3e48a.saas.atlassian.com:80,http,CloudFront,text/html,GET,108.138.7.68,Amazon Web Services,20,True
status-elite-it-me-0a0b2bc7-9890-41be-9d68-8563f11a3461.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-elite-it-me-0a0b2bc7-9890-41be-9d68-8563f11a3461.saas.atlassian.com:80,http,CloudFront,text/html,GET,108.138.7.36,Amazon Web Services,20,True
status-emea-lanschoolair--1917e153-25f9-4825-9198-1a7158c3fd5a.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-emea-lanschoolair--1917e153-25f9-4825-9198-1a7158c3fd5a.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.112.94,Amazon Web Services,20,True
status-fashionunited-com-5efd794b-d8e3-4a7d-80c3-d5c97462f5f8.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-fashionunited-com-5efd794b-d8e3-4a7d-80c3-d5c97462f5f8.saas.atlassian.com:80,http,CloudFront,text/html,GET,13.32.121.93,Amazon Web Services,20,True
status-firstorion-com-2493025f-c30f-4ed3-add4-66a7e1d8ed91.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-firstorion-com-2493025f-c30f-4ed3-add4-66a7e1d8ed91.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.122.28,Amazon Web Services,20,True
status-fwitter-org-8f4d5d49-6ad7-40b8-8d46-70448c9f3c63.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-fwitter-org-8f4d5d49-6ad7-40b8-8d46-70448c9f3c63.saas.atlassian.com:80,http,CloudFront,text/html,GET,65.9.86.70,Amazon Web Services,20,True
status-global-api-com-8ff5d529-aa1d-47a1-9148-ab91bb3ca933.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-global-api-com-8ff5d529-aa1d-47a1-9148-ab91bb3ca933.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.97.48,Amazon Web Services,20,True
status-graphisoft-com-def7f174-9d28-40e2-95f1-acb186f424ab.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-graphisoft-com-def7f174-9d28-40e2-95f1-acb186f424ab.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.112.3,Amazon Web Services,20,True
status-grin-co-e2196682-062e-4fbb-b068-78be3cb794c3.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-grin-co-e2196682-062e-4fbb-b068-78be3cb794c3.saas.atlassian.com:80,http,CloudFront,text/html,GET,13.32.99.43,Amazon Web Services,20,True
status-hcs-wellsky-com-60f4e10b-502f-48ed-b45c-6a55b8f06e29.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-hcs-wellsky-com-60f4e10b-502f-48ed-b45c-6a55b8f06e29.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.112.73,Amazon Web Services,20,True
status-health-act-gov-au-22e19c3a-c114-4509-a8ff-2e005d3550fe.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-health-act-gov-au-22e19c3a-c114-4509-a8ff-2e005d3550fe.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.97.16,Amazon Web Services,20,True
status-honorlock-com-b6e44041-1a61-48a3-9e8c-42a2987c3217.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-honorlock-com-b6e44041-1a61-48a3-9e8c-42a2987c3217.saas.atlassian.com:80,http,CloudFront,text/html,GET,52.222.214.3,Amazon Web Services,20,True
status-hublo-com-987e5c7f-7a78-4bbc-8a6d-4ce7291502b3.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-hublo-com-987e5c7f-7a78-4bbc-8a6d-4ce7291502b3.saas.atlassian.com:80,http,CloudFront,text/html,GET,52.222.214.102,Amazon Web Services,20,True
status-hygglig-com-2d2fc203-0bfa-414b-bd86-94cde61f1e60.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-hygglig-com-2d2fc203-0bfa-414b-bd86-94cde61f1e60.saas.atlassian.com:80,http,CloudFront,text/html,GET,13.32.99.100,Amazon Web Services,20,True
status-iesohealth-com-a5d1dd0c-6347-49f0-9aac-34e453d01b5d.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-iesohealth-com-a5d1dd0c-6347-49f0-9aac-34e453d01b5d.saas.atlassian.com:80,http,CloudFront,text/html,GET,13.32.121.7,Amazon Web Services,20,True
status-illustrativemathem-e1edc0ab-0886-48f4-a452-a9bdbb867c97.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-illustrativemathem-e1edc0ab-0886-48f4-a452-a9bdbb867c97.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.122.59,Amazon Web Services,20,True
status-ilsworld-com-6250ded8-2b04-452f-a8cd-cbbf09dff3ff.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-ilsworld-com-6250ded8-2b04-452f-a8cd-cbbf09dff3ff.saas.atlassian.com:80,http,CloudFront,text/html,GET,99.86.4.109,Amazon Web Services,20,True
status-incrowdpro-com-a95900bd-90ae-4ece-b805-33852d587e44.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-incrowdpro-com-a95900bd-90ae-4ece-b805-33852d587e44.saas.atlassian.com:80,http,CloudFront,text/html,GET,108.138.7.82,Amazon Web Services,20,True
status-intuiface-com-5c869a1f-90ec-4744-93fd-00f1805c0379.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-intuiface-com-5c869a1f-90ec-4744-93fd-00f1805c0379.saas.atlassian.com:80,http,CloudFront,text/html,GET,143.204.215.62,Amazon Web Services,20,True
status-inugo-com-a2f71522-fbfa-438c-b665-7792f91199ff.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-inugo-com-a2f71522-fbfa-438c-b665-7792f91199ff.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.147.118,Amazon Web Services,20,True
status-isellercommerce-co-70e98b8b-708e-4178-a5b1-88fc80080b9d.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-isellercommerce-co-70e98b8b-708e-4178-a5b1-88fc80080b9d.saas.atlassian.com:80,http,CloudFront,text/html,GET,13.32.121.129,Amazon Web Services,20,True
status-joinforage-app-a001b919-e954-4ced-a3df-34e9079c0283.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-joinforage-app-a001b919-e954-4ced-a3df-34e9079c0283.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.112.32,Amazon Web Services,20,True
status-jxl-app-7e6c5f71-5901-4356-8d5b-2675fc298f0f.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-jxl-app-7e6c5f71-5901-4356-8d5b-2675fc298f0f.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.122.129,Amazon Web Services,20,True
status-kiln-fi-60be418d-f150-4b1b-9e59-e1cebcf51356.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-kiln-fi-60be418d-f150-4b1b-9e59-e1cebcf51356.saas.atlassian.com:80,http,CloudFront,text/html,GET,18.66.122.48,Amazon Web Services,20,True
status-kinops-io-5b7933eb-a420-40d8-b0f0-f6a9a2b0c3d9.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-kinops-io-5b7933eb-a420-40d8-b0f0-f6a9a2b0c3d9.saas.atlassian.com:80,http,CloudFront,text/html,GET,108.138.17.113,Amazon Web Services,20,True
status-lumosdata-com-9b9253c6-e31f-4fe1-8bb8-6612f9ab065a.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-lumosdata-com-9b9253c6-e31f-4fe1-8bb8-6612f9ab065a.saas.atlassian.com:80,http,CloudFront,text/html,GET,13.32.121.112,Amazon Web Services,20,True
status-mantl-com-0abbbfea-8709-42cc-aea3-88f9d890fc15.saas.atlassian.com,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://status-mantl-com-0abbbfea-8709-42cc-aea3-88f9d890fc15.saas.atlassian.com:80,http,CloudFront,text/html,GET,108.138.7.117,Amazon Web Services,20,True
